抓取時間,是否開放申購,產品名稱,產品代碼,ISIN_CODE,票面利率,到期日,計價幣別,申購參考報價,申購報價日,贖回參考報價,贖回報價日,配息頻率,風險報酬等級,申購資格,走勢圖連結,產品說明書連結
2026-09-25 11:51:23,是,ＥＬＥＶＡＮＣＥ健康公司債券Ｉ,A944,US036752BJ10,4.600,2032/09/15,USD,96.31,2026/09/24,93.97,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A944,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A944.pdf
2026-09-25 11:51:23,是,ＥＬＥＶＡＮＣＥ健康公司債券ＩＩ,A945,US036752BK82,5.000,2036/01/15,USD,95.92,2026/09/24,93.13,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A945,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A945.pdf
2026-09-25 11:51:23,是,信諾集團債券Ｉ,A946,US125523CY43,4.875,2032/09/15,USD,97.83,2026/09/24,95.54,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A946,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A946.pdf
2026-09-25 11:51:23,是,信諾集團債券ＩＩ,A947,US125523CZ18,5.250,2036/01/15,USD,97.82,2026/09/24,94.95,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A947,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A947.pdf
2026-09-25 11:51:23,是,信諾集團債券ＩＩＩ,A948,US125523AJ93,4.800,2038/08/15,USD,92.70,2026/09/24,89.28,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A948,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A948.pdf
2026-09-25 11:51:23,是,超微半導體公司債券Ｉ,A949,US007903BF39,3.924,2032/06/01,USD,94.14,2026/09/24,91.71,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A949,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A949.pdf
2026-09-25 11:51:23,是,星座能源發電有限責任公司債券Ｉ,A950,US210385AD21,6.125,2034/01/15,USD,104.37,2026/09/24,101.41,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A950,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A950.pdf
2026-09-25 11:51:23,是,星座能源發電有限責任公司債券ＩＩ,A951,US30161MAG87,6.250,2039/10/01,USD,103.61,2026/09/24,99.59,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A951,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A951.pdf
2026-09-25 11:51:23,是,星座能源發電有限責任公司債券ＩＩＩ,A952,US30161MAN39,5.600,2042/06/15,USD,97.62,2026/09/24,93.22,2026/09/24,半年,RR4,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A952,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A952.pdf
2026-09-25 11:51:23,否,美國銀行債券ＶＩＩＩ,A953,US06051GJA85,4.083,2051/03/20,USD,,,73.70,2026/09/24,半年,RR5,限專業投資人/高資產顧客/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A953,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A953.pdf
2026-09-25 11:51:23,是,加拿大皇家銀行（倫敦）債券ＩＩＩ,A954,XS3151526400,12.000,2050/11/18,USD,85.72,2026/09/24,80.22,2026/09/24,月,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A954,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A954.pdf
2026-09-25 11:51:23,是,ＡＬＰＨＡＢＥＴ公司債券ＩＩＩ,A955,US02079KAY38,4.700,2035/11/15,USD,94.82,2026/09/24,91.99,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A955,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A955.pdf
2026-09-25 11:51:23,是,ＡＬＰＨＡＢＥＴ公司債券ＩＶ,A956,US02079KAZ03,5.350,2045/11/15,USD,94.13,2026/09/24,89.18,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A956,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A956.pdf
2026-09-25 11:51:23,是,淡馬錫金融Ｉ有限公司債券ＩＩ,A957,HK0001173357,2.050,2035/07/30,CNY,103.05,2026/09/24,99.42,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A957,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A957.pdf
2026-09-25 11:51:23,是,亞馬遜公司債券ＶＩＩ,A958,US023135CV68,4.650,2035/11/20,USD,94.16,2026/09/24,91.32,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A958,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A958.pdf
2026-09-25 11:51:23,是,亞馬遜公司債券ＶＩＩＩ,A959,US023135CT13,4.100,2030/11/20,USD,96.57,2026/09/24,94.89,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A959,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A959.pdf
2026-09-25 11:51:23,否,黑石監管金融有限責任公司債券Ｉ,A960,US092914AC40,4.950,2036/02/15,USD,101.20,2026/03/04,92.01,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A960,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A960.pdf
2026-09-25 11:51:23,否,黑石監管金融有限責任公司債券ＩＩ,A961,US092914AB66,4.300,2030/11/03,USD,101.20,2026/03/04,95.26,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A961,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A961.pdf
2026-09-25 11:51:23,是,摩根大通金融有限責任公司零息債券Ｖ,A962,XS1449445771,無配息,2040/09/23,USD,46.95,2026/09/24,41.35,2026/09/24,-,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A962,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A962.pdf
2026-09-25 11:51:23,否,澳洲政府債券ＩＶ,A963,AU0000300535,4.750,2054/06/21,AUD,,,85.58,2026/09/24,半年,RR4,限專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A963,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A963.pdf
2026-09-25 11:51:23,否,美國銀行債券ＩＸ,A964,US06051GGM50,4.244,2038/04/24,USD,96.21,2025/12/23,86.07,2026/09/24,半年,RR5,限專業投資人/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A964,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A964.pdf
2026-09-25 11:51:23,否,摩根士丹利債券ＶＩＩ,A965,US61744YAR99,4.457,2039/04/22,USD,96.89,2025/12/23,86.08,2026/09/24,半年,RR5,限專業投資人/專區顧客,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A965,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A965.pdf
2026-09-25 11:51:23,否,威瑞森電信公司債券XII,A968,US92343VHC19,5.401,2037/07/02,USD,,,93.90,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A968,
2026-09-25 11:51:23,是,波克夏海瑟威金融公司債券ＩＩ,A969,US084664BU46,4.400,2042/05/15,USD,87.95,2026/09/24,83.68,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A969,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A969.pdf
2026-09-25 11:51:23,是,伯靈頓北方聖塔菲有限責任公司債券Ｉ,A970,US12189LAS07,4.900,2044/04/01,USD,91.58,2026/09/24,87.04,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A970,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A970.pdf
2026-09-25 11:51:23,是,摩根士丹利金融有限責任公司債券ＸＩＸ,A971,XS3216486657,6.000,2041/01/14,USD,87.33,2026/09/24,82.23,2026/09/24,季,RR4,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A971,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A971.pdf
2026-09-25 11:51:23,是,威士卡公司債券ＩＩ,A972,US92826CBA99,4.400,2033/02/12,USD,96.65,2026/09/24,94.31,2026/09/24,半年,RR2,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A972,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A972.pdf
2026-09-25 11:51:23,是,奇異公司債券ＩＶ,A973,US369604CA96,4.900,2036/01/29,USD,97.14,2026/09/24,94.34,2026/09/24,半年,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A973,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A973.pdf
2026-09-25 11:51:23,是,高盛金融公司國際有限公司債券ＸＶＩ,A974,XS3284470294,4.700,2036/03/04,USD,94.29,2026/09/24,89.98,2026/09/24,季,RR3,,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A974,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A974.pdf
2026-09-25 11:51:23,否,摩根大通銀行債券VIII,A975,US46647PDH64,4.912,2033/07/25,USD,102.16,2026/06/16,99.48,2026/06/16,半年,RR5,限專業投資人,https://wealth.esunbank.com/zh-tw/offshore-bond/price/chart?bondid=A975,https://wealth.esunbank.com/zh-tw/-/media/ESUNBANK/Files/Wealth/Bonds/bond_A975.pdf
